Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,raw_string
1711562786.9971964,5163,1711562786,993717432,imu1_frame,0,0,0,,-0.03283205331292863,-0.016194728004735967,-0.3421089820185186,0.9389468736208468,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00032347932356462897,0.000177587251390423,-0.0043166530257874956,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.306,0.099,-10.063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.796e-05,9.31e-06,-2.42e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.021194,5164,1711562787,18432140,imu1_frame,0,0,0,,-0.03291340367944187,-0.016157159354725392,-0.34496821083636064,0.9378979622390596,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0003640407753809773,-8.033750546929899e-05,-0.0042614482615469145,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.489,0.238,-9.882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7550000000000002e-05,1.1210000000000001e-05,-2.411e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.0464132,5165,1711562787,44080972,imu1_frame,0,0,0,,-0.03294119074676649,-0.01625078816467679,-0.34782418420252226,0.9368399685752427,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00042778019966381017,-0.00021720622541069432,-0.004257416550974808,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.59,0.46,-9.773,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.788e-05,1.096e-05,-2.5030000000000003e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.073233,5166,1711562787,68349599,imu1_frame,0,0,0,,-0.03284017593410422,-0.016420930324858383,-0.35067480926392824,0.9357772459509747,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.24835238353245e-05,-0.0002584309023428004,-0.004315850174331578,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.359,0.296,-9.964,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.788e-05,1.1079999999999999e-05,-2.516e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.09792,5167,1711562787,94656944,imu1_frame,0,0,0,,-0.03268674862961127,-0.01669584998119451,-0.35352983420332357,0.9347028840148085,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.897762188059842e-05,-0.00030764918724904045,-0.004344072148336327,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.27,-0.029,-10.112,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.741e-05,9.55e-06,-2.4770000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.1221814,5168,1711562787,119247436,imu1_frame,0,0,0,,-0.03247647684475457,-0.017012755673567775,-0.35638852156079925,0.9336182658323751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00032573079829970167,-0.00024886649804187146,-0.004343443829805608,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.479,-0.158,-9.89,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.774e-05,9.43e-06,-2.355e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.1494224,5169,1711562787,144317388,imu1_frame,0,0,0,,-0.0321977099731318,-0.017338773161723317,-0.3592747028535546,0.9325150735013468,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0005429893835879558,-0.0002635272637586238,-0.004369414329075284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.586,-0.045,-9.919,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7850000000000003e-05,9.43e-06,-2.461e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.172696,5170,1711562787,170831680,imu1_frame,0,0,0,,-0.03183116464416601,-0.017672771646340346,-0.3621877888402515,0.9313938241768309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0005679126853064349,-0.0002828306052856811,-0.004438407194406619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.564,0.117,-9.818,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.773e-05,8.96e-06,-2.421e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.1979668,5171,1711562787,193924188,imu1_frame,0,0,0,,-0.03134593088935869,-0.018009490289002315,-0.36511070400644646,0.9302619333801243,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0006499257068576485,-7.356562797156099e-05,-0.004452788707443054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.533,-0.055,-9.887,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7400000000000002e-05,9.44e-06,-2.436e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.221046,5172,1711562787,219210147,imu1_frame,0,0,0,,-0.03082235784298038,-0.018195914131379307,-0.3680608253415422,0.9291125442134691,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0006533465521915573,-3.832743037379548e-05,-0.004481988065828918,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.462,-0.327,-9.672,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7750000000000004e-05,1.0140000000000001e-05,-2.582e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.2443535,5173,1711562787,242482423,imu1_frame,0,0,0,,-0.030365125600491365,-0.018312960575136882,-0.37100830320015443,0.9279522797961015,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0003650007064695742,0.00014728833557580147,-0.00444446348691104,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.346,-0.389,-9.454,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.783e-05,8.599999999999999e-06,-2.5269999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.2690446,5174,1711562787,267036676,imu1_frame,0,0,0,,-0.030019242394787198,-0.018378794156609965,-0.3739703451585125,0.9267724887767305,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00015751596499248823,0.00011116002005951884,-0.004476839344535535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.364,-0.349,-9.568,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7510000000000003e-05,9.43e-06,-2.383e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.2923913,5175,1711562787,291898250,imu1_frame,0,0,0,,-0.029820837772210944,-0.018368626697235397,-0.376923391122719,0.9255820160376772,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.590215932745087e-06,9.128071987930343e-05,-0.004497451683001588,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.461,-0.23,-9.534,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.772e-05,8.84e-06,-2.4069999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.3189442,5176,1711562787,316691875,imu1_frame,0,0,0,,-0.029691154401893398,-0.018340425826880797,-0.37990624792003774,0.9243664354151391,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0003944444109507184,-1.096066770252439e-05,-0.0045589396325493485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.505,-0.44,-9.397,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.727e-05,8.14e-06,-2.342e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.3458982,5177,1711562787,343818187,imu1_frame,0,0,0,,-0.029560688585735594,-0.01833193936455282,-0.382909318854232,0.9231308462098208,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00034728561456183173,0.0001947612912300472,-0.004572937173150343,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.671,-0.47,-9.626,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.753e-05,1.038e-05,-2.437e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.3687804,5178,1711562787,367338418,imu1_frame,0,0,0,,-0.029427444080475047,-0.01831593246289498,-0.38592437415099506,0.921879021124284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00024750514122531586,-2.8256880589788197e-05,-0.004603707327863003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.599,-0.591,-9.677,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7939999999999997e-05,8.72e-06,-2.433e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.3941426,5179,1711562787,392295122,imu1_frame,0,0,0,,-0.02934600057429502,-0.018288665376419,-0.3889363420612354,0.9206154782497786,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.687880709464018e-05,0.0001338318470429252,-0.004602328517753927,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.759,-0.47,-10.02,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8389999999999998e-05,8.71e-06,-2.417e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.4187357,5180,1711562787,417049407,imu1_frame,0,0,0,,-0.029340310847417957,-0.018239369625409334,-0.39194565674415155,0.9193394768606645,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00017812830345854125,9.11934534167037e-05,-0.004599727977168455,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.523,-0.216,-10.008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8349999999999998e-05,6.58e-06,-2.3480000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.4443307,5181,1711562787,442002534,imu1_frame,0,0,0,,-0.02938151749846809,-0.01812265663886764,-0.39495174038433783,0.9180530586590403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0005764124387636473,5.701990666265475e-05,-0.00454310949623376,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.782,-0.032,-9.917,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8239999999999997e-05,7.049999999999999e-06,-2.323e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.468094,5182,1711562787,466576576,imu1_frame,0,0,0,,-0.029345847626843825,-0.01789699448441684,-0.39792821609374723,0.916772411044276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0005431988230981952,0.00022914427749433553,-0.004518954139386158,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.729,-0.362,-10.134,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.872e-05,8.82e-06,-2.402e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.4944615,5183,1711562787,492337465,imu1_frame,0,0,0,,-0.029420407763996126,-0.017623546600419742,-0.4008787276599229,0.9154889927912757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0004211828550912716,0.0002999522852477455,-0.004522095732039748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.626,-0.56,-10.075,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.837e-05,7.879999999999999e-06,-2.3630000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.5186918,5184,1711562787,517049551,imu1_frame,0,0,0,,-0.029513903299441466,-0.01724583459981125,-0.4038095412405713,0.9142042250526227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0004462283298573902,0.000398284135305106,-0.004465267811594812,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.498,-0.395,-9.805,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8329999999999998e-05,5.8700000000000005e-06,-2.5209999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.5452142,5185,1711562787,542756319,imu1_frame,0,0,0,,-0.029552021833116334,-0.01692027163880392,-0.406727181756958,0.9129147726010828,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0003007376834111429,0.0004982740481518611,-0.004466943327676728,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.652,-0.417,-9.664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.892e-05,7.3999999999999995e-06,-2.426e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.5698516,5186,1711562787,566753625,imu1_frame,0,0,0,,-0.029542420623936097,-0.016576846985697842,-0.40964777426112836,0.9116145866376835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001110203937193593,0.0004233645166562645,-0.004498568693722864,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.645,-0.301,-9.616,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8460000000000002e-05,6.7e-06,-2.374e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.5947776,5187,1711562787,592403888,imu1_frame,0,0,0,,-0.029499430132713042,-0.016247545343611215,-0.4125794840329189,0.9102988356838005,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0002807362101832879,0.0003585953481147549,-0.004473313779446506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.447,-0.129,-9.469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.878e-05,5.9799999999999995e-06,-2.5319999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.618697,5188,1711562787,617256164,imu1_frame,0,0,0,,-0.0294160702293403,-0.016022240072558057,-0.4155221142090381,0.9089660913579619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00016303120542879033,0.00034114205559481164,-0.004526668494679973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.685,-0.195,-9.282,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.889e-05,6.22e-06,-2.385e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.64423,5189,1711562787,642189502,imu1_frame,0,0,0,,-0.02928725954835809,-0.015740275828646573,-0.41849927972606704,0.9076083147557366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.806784082777885e-05,0.0005582086546653464,-0.004596167505494387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.514,-0.328,-9.334,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.914e-05,7.630000000000001e-06,-2.412e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.6681526,5190,1711562787,667732000,imu1_frame,0,0,0,,-0.029260683389333752,-0.015516685524538653,-0.4214816814719826,0.9062318892322603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0003090803572356758,0.00027544786254974507,-0.004617320896028558,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.592,-0.316,-9.339,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.913e-05,7.04e-06,-2.5580000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.6941404,5191,1711562787,692531824,imu1_frame,0,0,0,,-0.029179592510112054,-0.015260093004728649,-0.4244823426587499,0.9048372349286751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.733553915586874e-05,0.00040184460697917444,-0.004589936680064768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.544,-0.525,-9.598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.889e-05,5.9799999999999995e-06,-2.5180000000000003e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.7206864,5192,1711562787,717416286,imu1_frame,0,0,0,,-0.029148670211470412,-0.014988697472575944,-0.42751077061025977,0.9034158704523628,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.037020221255635e-05,0.0003370579851451449,-0.004676976249861725,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.621,-0.246,-9.503,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.813e-05,7.059999999999999e-06,-2.35e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.7453086,5193,1711562787,742386341,imu1_frame,0,0,0,,-0.02908014689439608,-0.01476410393518538,-0.43052596008222027,0.9019887826280735,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001634675377417889,0.00036903241704168107,-0.004683049995658665,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.8,-0.255,-9.727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.899e-05,5.39e-06,-2.5169999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.769276,5194,1711562787,767351865,imu1_frame,0,0,0,,-0.029022643557337777,-0.014524200918470051,-0.4335523004010993,0.9005438004703262,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00019331266795089193,0.0005650677986256842,-0.004669750586758468,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.636,-0.475,-9.631,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8660000000000003e-05,5.8700000000000005e-06,-2.452e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.7951782,5195,1711562787,792836427,imu1_frame,0,0,0,,-0.029017684251211928,-0.014336474756772789,-0.43656678543391975,0.8990894734942343,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-8.044222522441865e-05,0.000306863789085643,-0.0046439546204139915,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.604,-0.496,-9.64,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.862e-05,9.06e-06,-2.4030000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.8205523,5196,1711562787,817303895,imu1_frame,0,0,0,,-0.029089045589434093,-0.014189388143964877,-0.4395540952185737,0.8976328236352418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.4873151682701726e-05,0.0003065147232352442,-0.004650237805721172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.68,-0.391,-9.668,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8349999999999998e-05,6.82e-06,-2.562e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.844279,5197,1711562787,842146873,imu1_frame,0,0,0,,-0.02920223480149514,-0.014070032351755631,-0.44252155607615923,0.8961718228555021,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00028618163744951016,0.00021327923459370707,-0.004613708064476931,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.78,-0.472,-9.481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.8329999999999998e-05,5.99e-06,-2.668e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.8686733,5198,1711562787,866934299,imu1_frame,0,0,0,,-0.02934596360459882,-0.013973811016058381,-0.4454768250258995,0.894703272258825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00015400785319597964,0.00012292353921796064,-0.004556426358426477,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.727,-0.229,-9.677,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.825e-05,7.530000000000001e-06,-2.4299999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.893285,5199,1711562787,892853498,imu1_frame,0,0,0,,-0.029559468074954957,-0.013919877109619892,-0.4484204902907869,0.8932253572059792,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0002808234766458876,-3.735004599267865e-05,-0.004623429548410538,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.546,-0.06,-9.473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.822e-05,5.64e-06,-2.5480000000000003e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.9178104,5200,1711562787,917407035,imu1_frame,0,0,0,,-0.029694711714855902,-0.013865573547363843,-0.45134250814849164,0.8917487932734213,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0003539004124268902,0.00026185174767670924,-0.00457367021143618,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.486,-0.249,-9.633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7989999999999998e-05,5.29e-06,-2.402e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562787.9452448,5201,1711562787,942302942,imu1_frame,0,0,0,,-0.029857441558721283,-0.013825663853912193,-0.4542678448256307,0.8902573276081712,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00046540949833680787,0.00015413002624361925,-0.004587056886798977,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.578,-0.594,-9.381,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,2.7789999999999997e-05,6.710000000000001e-06,-2.5509999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
