Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
1711574539.2431843,1300,1711574539,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212219.000,4220.0336,N,07106.2900,W,1,09,1.0,20.3,M,-33.8,M,,0000*50\r\n'"
1711574540.2441962,1301,1711574540,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212220.000,4220.0336,N,07106.2900,W,1,10,0.8,20.3,M,-33.8,M,,0000*5B\r\n'"
1711574541.262274,1302,1711574541,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212221.000,4220.0336,N,07106.2900,W,1,10,0.8,20.3,M,-33.8,M,,0000*5A\r\n'"
1711574542.2433102,1303,1711574542,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,1.0,"b'$GPGGA,212222.000,4220.0336,N,07106.2900,W,1,09,1.0,20.3,M,-33.8,M,,0000*58\r\n'"
1711574543.2427561,1304,1711574543,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212223.000,4220.0336,N,07106.2900,W,1,10,0.8,20.3,M,-33.8,M,,0000*58\r\n'"
1711574544.244901,1305,1711574544,0,GPS1_Frame,42.33389333333333,-71.10483333333333,20.3,326593.26023798087,4688994.654887068,19,T,0.8,"b'$GPGGA,212224.000,4220.0336,N,07106.2900,W,1,10,0.8,20.3,M,-33.8,M,,0000*5F\r\n'"
1711574545.2455668,1306,1711574545,0,GPS1_Frame,42.33389333333333,-71.10483166666667,20.3,326593.39755219256,4688994.651488372,19,T,0.8,"b'$GPGGA,212225.000,4220.0336,N,07106.2899,W,1,10,0.8,20.3,M,-33.8,M,,0000*5F\r\n'"
1711574546.2455392,1307,1711574546,0,GPS1_Frame,42.33389333333333,-71.10483166666667,20.3,326593.39755219256,4688994.651488372,19,T,0.8,"b'$GPGGA,212226.000,4220.0336,N,07106.2899,W,1,10,0.8,20.3,M,-33.8,M,,0000*5C\r\n'"
1711574547.2435114,1308,1711574547,0,GPS1_Frame,42.33389333333333,-71.10483166666667,20.3,326593.39755219256,4688994.651488372,19,T,0.8,"b'$GPGGA,212227.000,4220.0336,N,07106.2899,W,1,10,0.8,20.3,M,-33.8,M,,0000*5D\r\n'"
1711574548.2455926,1309,1711574548,0,GPS1_Frame,42.33389333333333,-71.10483166666667,20.3,326593.39755219256,4688994.651488372,19,T,0.8,"b'$GPGGA,212228.000,4220.0336,N,07106.2899,W,1,10,0.8,20.3,M,-33.8,M,,0000*52\r\n'"
1711574549.2432065,1310,1711574549,0,GPS1_Frame,42.33389333333333,-71.10483166666667,20.3,326593.39755219256,4688994.651488372,19,T,1.0,"b'$GPGGA,212229.000,4220.0336,N,07106.2899,W,1,09,1.0,20.3,M,-33.8,M,,0000*52\r\n'"
1711574550.259595,1311,1711574550,0,GPS1_Frame,42.33389333333333,-71.10483166666667,20.3,326593.39755219256,4688994.651488372,19,T,1.0,"b'$GPGGA,212230.000,4220.0336,N,07106.2899,W,1,09,1.0,20.3,M,-33.8,M,,0000*5A\r\n'"
1711574551.242385,1312,1711574551,0,GPS1_Frame,42.33389333333333,-71.10483166666667,20.3,326593.39755219256,4688994.651488372,19,T,1.0,"b'$GPGGA,212231.000,4220.0336,N,07106.2899,W,1,09,1.0,20.3,M,-33.8,M,,0000*5B\r\n'"
1711574552.2431424,1313,1711574552,0,GPS1_Frame,42.33389333333333,-71.10483166666667,20.2,326593.39755219256,4688994.651488372,19,T,1.0,"b'$GPGGA,212232.000,4220.0336,N,07106.2899,W,1,09,1.0,20.2,M,-33.8,M,,0000*59\r\n'"
1711574553.2433715,1314,1711574553,0,GPS1_Frame,42.33389333333333,-71.10483166666667,20.2,326593.39755219256,4688994.651488372,19,T,1.0,"b'$GPGGA,212233.000,4220.0336,N,07106.2899,W,1,09,1.0,20.2,M,-33.8,M,,0000*58\r\n'"
1711574554.2426827,1315,1711574554,0,GPS1_Frame,42.33389333333333,-71.10483166666667,20.2,326593.39755219256,4688994.651488372,19,T,1.0,"b'$GPGGA,212234.000,4220.0336,N,07106.2899,W,1,09,1.0,20.2,M,-33.8,M,,0000*5F\r\n'"
1711574555.2414417,1316,1711574555,0,GPS1_Frame,42.33389166666666,-71.10482999999999,19.8,326593.5302856815,4688994.463018962,19,T,1.0,"b'$GPGGA,212235.000,4220.0335,N,07106.2898,W,1,09,1.0,19.8,M,-33.8,M,,0000*5C\r\n'"
1711574556.2417393,1317,1711574556,0,GPS1_Frame,42.33389333333333,-71.10482499999999,19.5,326593.9468090349,4688994.637893615,19,T,1.0,"b'$GPGGA,212236.000,4220.0336,N,07106.2895,W,1,09,1.0,19.5,M,-33.8,M,,0000*5C\r\n'"
1711574557.2430649,1318,1711574557,0,GPS1_Frame,42.33390166666666,-71.10481,19.2,326595.20554032456,4688995.532659147,19,T,1.0,"b'$GPGGA,212237.000,4220.0341,N,07106.2886,W,1,09,1.0,19.2,M,-33.8,M,,0000*58\r\n'"
1711574558.2605062,1319,1711574558,0,GPS1_Frame,42.33391666666667,-71.10479000000001,18.9,326596.894536361,4688997.157511865,19,T,1.0,"b'$GPGGA,212238.000,4220.0350,N,07106.2874,W,1,09,1.0,18.9,M,-33.8,M,,0000*50\r\n'"
1711574559.2478015,1320,1711574559,0,GPS1_Frame,42.333935000000004,-71.104765,18.6,326599.00463517546,4688999.142310628,19,T,1.0,"b'$GPGGA,212239.000,4220.0361,N,07106.2859,W,1,09,1.0,18.6,M,-33.8,M,,0000*53\r\n'"
1711574560.2470686,1321,1711574560,0,GPS1_Frame,42.333954999999996,-71.10473666666667,18.3,326601.3939414875,4689001.305383624,19,T,0.8,"b'$GPGGA,212240.000,4220.0373,N,07106.2842,W,1,10,0.8,18.3,M,-33.8,M,,0000*50\r\n'"
1711574561.244756,1322,1711574561,0,GPS1_Frame,42.33397333333334,-71.10470333333333,18.1,326604.1906079753,4689003.273191205,19,T,0.8,"b'$GPGGA,212241.000,4220.0384,N,07106.2822,W,1,10,0.8,18.1,M,-33.8,M,,0000*5D\r\n'"
1711574562.2456253,1323,1711574562,0,GPS1_Frame,42.33398999999999,-71.10466166666667,18.1,326607.669262487,4689005.038937004,19,T,0.8,"b'$GPGGA,212242.000,4220.0394,N,07106.2797,W,1,10,0.8,18.1,M,-33.8,M,,0000*5E\r\n'"
1711574563.2474084,1324,1711574563,0,GPS1_Frame,42.33400333333334,-71.10460666666667,18.0,326612.23726639233,4689006.40735631,19,T,0.8,"b'$GPGGA,212243.000,4220.0402,N,07106.2764,W,1,10,0.8,18.0,M,-33.8,M,,0000*5A\r\n'"
1711574564.2461379,1325,1711574564,0,GPS1_Frame,42.334010000000006,-71.10453666666668,17.9,326618.0227734478,4689007.004911598,19,T,0.8,"b'$GPGGA,212244.000,4220.0406,N,07106.2722,W,1,10,0.8,17.9,M,-33.8,M,,0000*5D\r\n'"
1711574565.2457824,1326,1711574565,0,GPS1_Frame,42.33400833333334,-71.10445333333334,17.7,326624.8838912101,4689006.649933297,19,T,0.8,"b'$GPGGA,212245.000,4220.0405,N,07106.2672,W,1,10,0.8,17.7,M,-33.8,M,,0000*55\r\n'"
1711574566.2458324,1327,1711574566,0,GPS1_Frame,42.333995,-71.10435833333332,17.4,326632.6741490852,4689004.97568116,19,T,0.8,"b'$GPGGA,212246.000,4220.0397,N,07106.2615,W,1,10,0.8,17.4,M,-33.8,M,,0000*58\r\n'"
1711574567.2451074,1328,1711574567,0,GPS1_Frame,42.33396833333333,-71.10425166666667,17.3,326641.3889725656,4689001.79708773,19,T,0.8,"b'$GPGGA,212247.000,4220.0381,N,07106.2551,W,1,10,0.8,17.3,M,-33.8,M,,0000*5A\r\n'"
1711574568.245731,1329,1711574568,0,GPS1_Frame,42.333935000000004,-71.10413833333334,17.1,326650.6347429794,4688997.864632232,19,T,0.8,"b'$GPGGA,212248.000,4220.0361,N,07106.2483,W,1,10,0.8,17.1,M,-33.8,M,,0000*57\r\n'"
1711574569.2435157,1330,1711574569,0,GPS1_Frame,42.33389666666667,-71.10401833333334,16.9,326660.41604314186,4688993.363387597,19,T,1.0,"b'$GPGGA,212249.000,4220.0338,N,07106.2411,W,1,09,1.0,16.9,M,-33.8,M,,0000*59\r\n'"
1711574570.260734,1331,1711574570,0,GPS1_Frame,42.33385666666666,-71.10389666666667,16.8,326670.33009093197,4688988.673689125,19,T,1.0,"b'$GPGGA,212250.000,4220.0314,N,07106.2338,W,1,09,1.0,16.8,M,-33.8,M,,0000*52\r\n'"
1711574571.2417147,1332,1711574571,0,GPS1_Frame,42.333818333333326,-71.10377833333334,16.8,326679.974101141,4688984.175869782,19,T,1.0,"b'$GPGGA,212251.000,4220.0291,N,07106.2267,W,1,09,1.0,16.8,M,-33.8,M,,0000*54\r\n'"
1711574572.2422667,1333,1711574572,0,GPS1_Frame,42.333783333333336,-71.103665,16.7,326689.21533622226,4688980.058395914,19,T,1.0,"b'$GPGGA,212252.000,4220.0270,N,07106.2199,W,1,09,1.0,16.7,M,-33.8,M,,0000*55\r\n'"
1711574573.2480721,1334,1711574573,0,GPS1_Frame,42.333749999999995,-71.10355666666666,16.6,326698.0492160659,4688976.136195158,19,T,1.0,"b'$GPGGA,212253.000,4220.0250,N,07106.2134,W,1,09,1.0,16.6,M,-33.8,M,,0000*50\r\n'"
1711574574.24595,1335,1711574574,0,GPS1_Frame,42.33371666666667,-71.10345000000001,16.8,326706.7457907632,4688972.217402309,19,T,0.8,"b'$GPGGA,212254.000,4220.0230,N,07106.2070,W,1,10,0.8,16.8,M,-33.8,M,,0000*5F\r\n'"
1711574575.2436426,1336,1711574575,0,GPS1_Frame,42.333683333333326,-71.10334666666667,17.0,326715.16774545034,4688968.305413136,19,T,1.0,"b'$GPGGA,212255.000,4220.0210,N,07106.2008,W,1,09,1.0,17.0,M,-33.8,M,,0000*5B\r\n'"
1711574576.2420576,1337,1711574576,0,GPS1_Frame,42.33365666666667,-71.10324166666666,17.0,326723.74533284,4688965.130321029,19,T,1.0,"b'$GPGGA,212256.000,4220.0194,N,07106.1945,W,1,09,1.0,17.0,M,-33.8,M,,0000*54\r\n'"
1711574577.2421415,1338,1711574577,0,GPS1_Frame,42.33362999999999,-71.10314,16.9,326732.0482979897,4688961.962031569,19,T,1.0,"b'$GPGGA,212257.000,4220.0178,N,07106.1884,W,1,09,1.0,16.9,M,-33.8,M,,0000*53\r\n'"
1711574578.243174,1339,1711574578,0,GPS1_Frame,42.333606666666675,-71.10304166666667,16.8,326740.08579416526,4688959.170685152,19,T,1.0,"b'$GPGGA,212258.000,4220.0164,N,07106.1825,W,1,09,1.0,16.8,M,-33.8,M,,0000*5B\r\n'"
1711574579.2453866,1340,1711574579,0,GPS1_Frame,42.33358166666667,-71.10294833333334,16.7,326747.7067751094,4688956.204464392,19,T,0.8,"b'$GPGGA,212259.000,4220.0149,N,07106.1769,W,1,10,0.8,16.7,M,-33.8,M,,0000*5C\r\n'"
1711574580.2458582,1341,1711574580,0,GPS1_Frame,42.333548333333326,-71.10286500000001,16.7,326754.4809905195,4688952.333271724,19,T,0.8,"b'$GPGGA,212300.000,4220.0129,N,07106.1719,W,1,10,0.8,16.7,M,-33.8,M,,0000*50\r\n'"
1711574581.246631,1342,1711574581,0,GPS1_Frame,42.333515000000006,-71.10278333333333,16.7,326761.11789820105,4688948.46548123,19,T,0.8,"b'$GPGGA,212301.000,4220.0109,N,07106.1670,W,1,10,0.8,16.7,M,-33.8,M,,0000*5D\r\n'"
1711574582.246083,1343,1711574582,0,GPS1_Frame,42.333481666666664,-71.1027,16.7,326767.89212811145,4688944.59430201,19,T,0.8,"b'$GPGGA,212302.000,4220.0089,N,07106.1620,W,1,10,0.8,16.7,M,-33.8,M,,0000*52\r\n'"
1711574583.2562523,1344,1711574583,0,GPS1_Frame,42.33344666666667,-71.10261333333332,16.9,326774.93641977885,4688940.531268691,19,T,0.8,"b'$GPGGA,212303.000,4220.0068,N,07106.1568,W,1,10,0.8,16.9,M,-33.8,M,,0000*5D\r\n'"
1711574584.2454417,1345,1711574584,0,GPS1_Frame,42.33341,-71.10252333333332,17.0,326782.25077422813,4688936.276382119,19,T,0.8,"b'$GPGGA,212304.000,4220.0046,N,07106.1514,W,1,10,0.8,17.0,M,-33.8,M,,0000*55\r\n'"
1711574585.2451084,1346,1711574585,0,GPS1_Frame,42.333376666666666,-71.10243833333334,17.1,326789.16234229703,4688932.401829266,19,T,0.8,"b'$GPGGA,212305.000,4220.0026,N,07106.1463,W,1,10,0.8,17.1,M,-33.8,M,,0000*52\r\n'"
1711574586.2458212,1347,1711574586,0,GPS1_Frame,42.33335,-71.10236,17.2,326795.542957419,4688929.281144919,19,T,0.8,"b'$GPGGA,212306.000,4220.0010,N,07106.1416,W,1,10,0.8,17.2,M,-33.8,M,,0000*55\r\n'"
1711574587.24735,1348,1711574587,0,GPS1_Frame,42.33332666666667,-71.10228833333333,17.4,326801.38346655713,4688926.544186194,19,T,0.8,"b'$GPGGA,212307.000,4219.9996,N,07106.1373,W,1,10,0.8,17.4,M,-33.8,M,,0000*52\r\n'"
1711574588.2453983,1349,1711574588,0,GPS1_Frame,42.333305,-71.10221499999999,17.5,326807.3658705173,4688923.98890869,19,T,0.8,"b'$GPGGA,212308.000,4219.9983,N,07106.1329,W,1,10,0.8,17.5,M,-33.8,M,,0000*57\r\n'"
1711574589.2459896,1350,1711574589,0,GPS1_Frame,42.333279999999995,-71.10213999999999,17.6,326813.4764445303,4688921.060100757,19,T,0.8,"b'$GPGGA,212309.000,4219.9968,N,07106.1284,W,1,10,0.8,17.6,M,-33.8,M,,0000*56\r\n'"
1711574590.244965,1351,1711574590,0,GPS1_Frame,42.33325166666667,-71.10206166666667,17.7,326819.8525053317,4688917.754368556,19,T,0.8,"b'$GPGGA,212310.000,4219.9951,N,07106.1237,W,1,10,0.8,17.7,M,-33.8,M,,0000*5D\r\n'"
1711574591.262299,1352,1711574591,0,GPS1_Frame,42.33322166666667,-71.10198333333332,17.9,326826.2239974893,4688914.263571684,19,T,0.8,"b'$GPGGA,212311.000,4219.9933,N,07106.1190,W,1,10,0.8,17.9,M,-33.8,M,,0000*58\r\n'"
1711574592.2452114,1353,1711574592,0,GPS1_Frame,42.33319166666667,-71.101905,18.1,326832.5954958053,4688910.77278081,19,T,0.8,"b'$GPGGA,212312.000,4219.9915,N,07106.1143,W,1,10,0.8,18.1,M,-33.8,M,,0000*56\r\n'"
1711574593.2497957,1354,1711574593,0,GPS1_Frame,42.33316166666667,-71.10182833333333,18.3,326838.82968450116,4688907.285389762,19,T,0.8,"b'$GPGGA,212313.000,4219.9897,N,07106.1097,W,1,10,0.8,18.3,M,-33.8,M,,0000*56\r\n'"
1711574594.2403214,1355,1711574594,0,GPS1_Frame,42.33313499999999,-71.10174833333333,18.3,326845.3476588034,4688904.161358372,19,T,1.1,"b'$GPGGA,212314.000,4219.9881,N,07106.1049,W,1,08,1.1,18.3,M,-33.8,M,,0000*54\r\n'"
1711574595.2421575,1356,1711574595,0,GPS1_Frame,42.333106666666666,-71.10167166666666,18.2,326851.5864331265,4688900.859049722,19,T,1.1,"b'$GPGGA,212315.000,4219.9864,N,07106.1003,W,1,08,1.1,18.2,M,-33.8,M,,0000*51\r\n'"
1711574596.2548144,1357,1711574596,0,GPS1_Frame,42.33307666666666,-71.10160333333333,18.5,326857.13405972254,4688897.38864346,19,T,1.0,"b'$GPGGA,212316.000,4219.9846,N,07106.0962,W,1,09,1.0,18.5,M,-33.8,M,,0000*5A\r\n'"
1711574597.2412002,1358,1711574597,0,GPS1_Frame,42.33305,-71.10155166666667,18.9,326861.3176784407,4688894.32231678,19,T,1.0,"b'$GPGGA,212317.000,4219.9830,N,07106.0931,W,1,09,1.0,18.9,M,-33.8,M,,0000*50\r\n'"
1711574598.2462108,1359,1711574598,0,GPS1_Frame,42.33303333333333,-71.10151166666667,19.1,326864.567528742,4688892.390169809,19,T,0.8,"b'$GPGGA,212318.000,4219.9820,N,07106.0907,W,1,10,0.8,19.1,M,-33.8,M,,0000*53\r\n'"
1711574599.2459867,1360,1711574599,0,GPS1_Frame,42.333021666666674,-71.10148833333332,19.6,326866.45793996565,4688891.047169034,19,T,0.8,"b'$GPGGA,212319.000,4219.9813,N,07106.0893,W,1,10,0.8,19.6,M,-33.8,M,,0000*59\r\n'"
1711574600.244897,1361,1711574600,0,GPS1_Frame,42.333020000000005,-71.10147,20.3,326867.9638435358,4688890.824772456,19,T,0.8,"b'$GPGGA,212320.000,4219.9812,N,07106.0882,W,1,10,0.8,20.3,M,-33.8,M,,0000*5D\r\n'"
1711574601.2676673,1362,1711574601,0,GPS1_Frame,42.33301333333334,-71.101455,20.5,326869.18139513035,4688890.0539506925,19,T,0.8,"b'$GPGGA,212321.000,4219.9808,N,07106.0873,W,1,10,0.8,20.5,M,-33.8,M,,0000*5F\r\n'"
1711574602.2472544,1363,1711574602,0,GPS1_Frame,42.333005,-71.10143166666667,20.8,326871.0809543156,4688889.081092517,19,T,0.8,"b'$GPGGA,212322.000,4219.9803,N,07106.0859,W,1,10,0.8,20.8,M,-33.8,M,,0000*52\r\n'"
1711574603.246656,1364,1711574603,0,GPS1_Frame,42.332995,-71.10139333333333,21.0,326874.2117860704,4688887.89262597,19,T,0.8,"b'$GPGGA,212323.000,4219.9797,N,07106.0836,W,1,10,0.8,21.0,M,-33.8,M,,0000*51\r\n'"
1711574604.2474546,1365,1711574604,0,GPS1_Frame,42.33299333333333,-71.10134166666667,21.2,326878.4640133274,4688887.602369679,19,T,0.8,"b'$GPGGA,212324.000,4219.9796,N,07106.0805,W,1,10,0.8,21.2,M,-33.8,M,,0000*55\r\n'"
1711574605.2467058,1366,1711574605,0,GPS1_Frame,42.333008333333325,-71.10128333333334,21.3,326883.3112345486,4688889.149250667,19,T,0.8,"b'$GPGGA,212325.000,4219.9805,N,07106.0770,W,1,10,0.8,21.3,M,-33.8,M,,0000*5D\r\n'"
1711574606.2477195,1367,1711574606,0,GPS1_Frame,42.33304833333333,-71.10123166666668,21.1,326887.6777812982,4688893.485766158,19,T,0.8,"b'$GPGGA,212326.000,4219.9829,N,07106.0739,W,1,10,0.8,21.1,M,-33.8,M,,0000*5F\r\n'"
1711574607.246353,1368,1711574607,0,GPS1_Frame,42.33310166666667,-71.10119,20.9,326891.2570088943,4688899.323206204,19,T,0.8,"b'$GPGGA,212327.000,4219.9861,N,07106.0714,W,1,10,0.8,20.9,M,-33.8,M,,0000*54\r\n'"
1711574608.2455223,1369,1711574608,0,GPS1_Frame,42.33316333333334,-71.10115,21.3,326894.72177823656,4688906.089393957,19,T,0.8,"b'$GPGGA,212328.000,4219.9898,N,07106.0690,W,1,10,0.8,21.3,M,-33.8,M,,0000*5B\r\n'"
1711574609.2614348,1370,1711574609,0,GPS1_Frame,42.33323166666667,-71.10110666666667,21.6,326898.4794628085,4688913.589080572,19,T,0.8,"b'$GPGGA,212329.000,4219.9939,N,07106.0664,W,1,10,0.8,21.6,M,-33.8,M,,0000*5E\r\n'"
1711574610.2462468,1371,1711574610,0,GPS1_Frame,42.333299999999994,-71.10106166666667,21.9,326902.3744553485,4688921.085376452,19,T,0.8,"b'$GPGGA,212330.000,4219.9980,N,07106.0637,W,1,10,0.8,21.9,M,-33.8,M,,0000*5D\r\n'"
1711574611.2470791,1372,1711574611,0,GPS1_Frame,42.33336166666666,-71.10102,22.5,326905.9765199375,4688927.848176751,19,T,0.8,"b'$GPGGA,212331.000,4220.0017,N,07106.0612,W,1,10,0.8,22.5,M,-33.8,M,,0000*50\r\n'"
1711574612.2463424,1373,1711574612,0,GPS1_Frame,42.33342,-71.10098500000001,22.6,326909.0201725826,4688934.254407311,19,T,0.8,"b'$GPGGA,212332.000,4220.0052,N,07106.0591,W,1,10,0.8,22.6,M,-33.8,M,,0000*59\r\n'"
1711574613.2456539,1374,1711574613,0,GPS1_Frame,42.333468333333336,-71.10095666666666,23.0,326911.48712625296,4688939.563784811,19,T,0.8,"b'$GPGGA,212333.000,4220.0081,N,07106.0574,W,1,10,0.8,23.0,M,-33.8,M,,0000*5A\r\n'"
1711574614.2448142,1375,1711574614,0,GPS1_Frame,42.33350833333334,-71.10093166666667,23.3,326913.6565854804,4688943.954594572,19,T,0.8,"b'$GPGGA,212334.000,4220.0105,N,07106.0559,W,1,10,0.8,23.3,M,-33.8,M,,0000*5C\r\n'"
1711574615.2445297,1376,1711574615,0,GPS1_Frame,42.33353999999999,-71.10091000000001,23.9,326915.5285515549,4688947.42683634,19,T,0.8,"b'$GPGGA,212335.000,4220.0124,N,07106.0546,W,1,10,0.8,23.9,M,-33.8,M,,0000*5A\r\n'"
1711574616.2446258,1377,1711574616,0,GPS1_Frame,42.333561666666675,-71.10089500000001,24.3,326916.823823643,4688949.802223889,19,T,0.8,"b'$GPGGA,212336.000,4220.0137,N,07106.0537,W,1,10,0.8,24.3,M,-33.8,M,,0000*50\r\n'"
1711574617.246562,1378,1711574617,0,GPS1_Frame,42.33357666666667,-71.10088666666667,24.6,326917.5515470784,4688951.450898243,19,T,0.8,"b'$GPGGA,212337.000,4220.0146,N,07106.0532,W,1,10,0.8,24.6,M,-33.8,M,,0000*57\r\n'"
1711574618.245275,1379,1711574618,0,GPS1_Frame,42.33358833333333,-71.10088,24.8,326918.1328111787,4688952.732823646,19,T,0.8,"b'$GPGGA,212338.000,4220.0153,N,07106.0528,W,1,10,0.8,24.8,M,-33.8,M,,0000*59\r\n'"
1711574619.2445338,1380,1711574619,0,GPS1_Frame,42.33360166666667,-71.10087333333333,25.2,326918.7186471642,4688954.199819755,19,T,0.8,"b'$GPGGA,212339.000,4220.0161,N,07106.0524,W,1,10,0.8,25.2,M,-33.8,M,,0000*5E\r\n'"
1711574620.26179,1381,1711574620,0,GPS1_Frame,42.333616666666664,-71.10086833333334,25.7,326919.17174020485,4688955.855278857,19,T,0.8,"b'$GPGGA,212340.000,4220.0170,N,07106.0521,W,1,10,0.8,25.7,M,-33.8,M,,0000*50\r\n'"
1711574621.2446775,1382,1711574621,0,GPS1_Frame,42.33363666666667,-71.10086333333334,25.9,326919.63854924095,4688958.065949977,19,T,0.8,"b'$GPGGA,212341.000,4220.0182,N,07106.0518,W,1,10,0.8,25.9,M,-33.8,M,,0000*58\r\n'"
1711574622.2450862,1383,1711574622,0,GPS1_Frame,42.33365833333334,-71.10085666666667,26.2,326920.2472447727,4688960.458299524,19,T,0.8,"b'$GPGGA,212342.000,4220.0195,N,07106.0514,W,1,10,0.8,26.2,M,-33.8,M,,0000*59\r\n'"
1711574623.2450864,1384,1711574623,0,GPS1_Frame,42.333684999999996,-71.10084833333333,26.5,326921.006970685,4688963.402468859,19,T,0.8,"b'$GPGGA,212343.000,4220.0211,N,07106.0509,W,1,10,0.8,26.5,M,-33.8,M,,0000*5C\r\n'"
1711574624.2445545,1385,1711574624,0,GPS1_Frame,42.33371333333333,-71.100835,28.1,326922.1832117782,4688966.521532225,19,T,0.8,"b'$GPGGA,212344.000,4220.0228,N,07106.0501,W,1,10,0.8,28.1,M,-33.8,M,,0000*53\r\n'"
1711574625.2450912,1386,1711574625,0,GPS1_Frame,42.33375666666667,-71.10081,28.3,326924.36180104606,4688971.282486363,19,T,0.8,"b'$GPGGA,212345.000,4220.0254,N,07106.0486,W,1,10,0.8,28.3,M,-33.8,M,,0000*55\r\n'"
1711574626.2456317,1387,1711574626,0,GPS1_Frame,42.33380666666667,-71.10077166666666,28.1,326927.65719011775,4688976.756586656,19,T,0.8,"b'$GPGGA,212346.000,4220.0284,N,07106.0463,W,1,10,0.8,28.1,M,-33.8,M,,0000*52\r\n'"
1711574627.243723,1388,1711574627,0,GPS1_Frame,42.33386833333334,-71.10072833333334,27.6,326931.396519564,4688983.516006876,19,T,0.8,"b'$GPGGA,212347.000,4220.0321,N,07106.0437,W,1,10,0.8,27.6,M,-33.8,M,,0000*54\r\n'"
1711574628.245787,1389,1711574628,0,GPS1_Frame,42.333931666666665,-71.10068500000001,27.8,326935.1404139106,4688990.460499615,19,T,0.8,"b'$GPGGA,212348.000,4220.0359,N,07106.0411,W,1,10,0.8,27.8,M,-33.8,M,,0000*5E\r\n'"
1711574629.2437503,1390,1711574629,0,GPS1_Frame,42.33399833333333,-71.10063833333334,27.5,326939.1680723971,4688997.768351707,19,T,1.0,"b'$GPGGA,212349.000,4220.0399,N,07106.0383,W,1,09,1.0,27.5,M,-33.8,M,,0000*53\r\n'"
1711574630.2398,1391,1711574630,0,GPS1_Frame,42.33406166666667,-71.10059333333334,27.2,326943.0492661562,4689004.709456446,19,T,1.2,"b'$GPGGA,212350.000,4220.0437,N,07106.0356,W,1,08,1.2,27.2,M,-33.8,M,,0000*54\r\n'"
1711574631.2384393,1392,1711574631,0,GPS1_Frame,42.33412166666667,-71.100545,26.8,326947.1959371895,4689011.273638286,19,T,1.2,"b'$GPGGA,212351.000,4220.0473,N,07106.0327,W,1,08,1.2,26.8,M,-33.8,M,,0000*58\r\n'"
1711574632.2370124,1393,1711574632,0,GPS1_Frame,42.33418833333334,-71.10049666666667,25.8,326951.36088605574,4689018.5781051135,19,T,1.2,"b'$GPGGA,212352.000,4220.0513,N,07106.0298,W,1,08,1.2,25.8,M,-33.8,M,,0000*5A\r\n'"
1711574633.2324297,1394,1711574633,0,GPS1_Frame,42.33425833333334,-71.10045,24.6,326955.39765576285,4689026.256107207,19,T,1.6,"b'$GPGGA,212353.000,4220.0555,N,07106.0270,W,1,06,1.6,24.6,M,-33.8,M,,0000*5A\r\n'"
1711574634.2396693,1395,1711574634,0,GPS1_Frame,42.33432666666666,-71.10040666666667,24.0,326959.15521959914,4689033.755823862,19,T,1.5,"b'$GPGGA,212354.000,4220.0596,N,07106.0244,W,1,07,1.5,24.0,M,-33.8,M,,0000*51\r\n'"
1711574635.242199,1396,1711574635,0,GPS1_Frame,42.33439833333333,-71.100365,23.3,326962.7846049331,4689041.629075215,19,T,0.9,"b'$GPGGA,212355.000,4220.0639,N,07106.0219,W,1,09,0.9,23.3,M,-33.8,M,,0000*59\r\n'"
1711574636.2455473,1397,1711574636,0,GPS1_Frame,42.334471666666666,-71.10032333333334,22.4,326966.4185536819,4689049.68739898,19,T,0.8,"b'$GPGGA,212356.000,4220.0683,N,07106.0194,W,1,10,0.8,22.4,M,-33.8,M,,0000*52\r\n'"
1711574637.2448454,1398,1711574637,0,GPS1_Frame,42.33455166666666,-71.10027833333334,21.5,326970.3454036821,4689058.479224521,19,T,0.8,"b'$GPGGA,212357.000,4220.0731,N,07106.0167,W,1,10,0.8,21.5,M,-33.8,M,,0000*55\r\n'"
1711574638.2450128,1399,1711574638,0,GPS1_Frame,42.33463333333334,-71.10022666666667,20.8,326974.82606561313,4689067.442557712,19,T,0.8,"b'$GPGGA,212358.000,4220.0780,N,07106.0136,W,1,10,0.8,20.8,M,-33.8,M,,0000*58\r\n'"
1711574639.246328,1400,1711574639,0,GPS1_Frame,42.33471833333333,-71.10017666666666,20.3,326979.1785457906,4689076.779426098,19,T,0.8,"b'$GPGGA,212359.000,4220.0831,N,07106.0106,W,1,10,0.8,20.3,M,-33.8,M,,0000*54\r\n'"
1711574640.2465048,1401,1711574640,0,GPS1_Frame,42.334801666666664,-71.10012666666667,19.9,326983.52644466877,4689085.931226283,19,T,0.8,"b'$GPGGA,212400.000,4220.0881,N,07106.0076,W,1,10,0.8,19.9,M,-33.8,M,,0000*52\r\n'"
